Section Index,Minimum Magnitude
202,7.355476796464595
203,7.355476796464595
204,7.355476796464595
205,7.355476796464595
206,7.355476796464595
207,7.355476796464595
208,7.355476796464595
209,7.355476796464595
210,7.355476796464595
211,7.355476796464595
212,7.355476796464595
213,7.355476796464595
214,7.355476796464595
215,7.355476796464595
216,7.355476796464595
217,7.355476796464595
218,7.355476796464595
219,7.355476796464595
220,7.355476796464595
221,7.355476796464595
222,7.355476796464595
223,7.355476796464595
224,7.355476796464595
225,7.355476796464595
226,7.355476796464595
227,7.355476796464595
228,7.355476796464595
229,7.355476796464595
230,7.355476796464595
231,7.355476796464595
232,7.355476796464595
233,7.355476796464595
234,7.355476796464595
235,7.355476796464595
236,7.355476796464595
237,7.355476796464595
238,7.355476796464595
239,7.355476796464595
240,7.355476796464595
241,7.355476796464595
242,7.355476796464595
243,7.355476796464595
244,7.355476796464595
245,7.355476796464595
246,7.355476796464595
247,7.355476796464595
248,7.355476796464595
249,7.355476796464595
250,7.355476796464595
251,7.355476796464595
252,7.355476796464595
253,7.355476796464595
254,7.355476796464595
255,7.355476796464595
256,7.355476796464595
257,7.355476796464595
258,7.355476796464595
259,7.355476796464595
260,7.355476796464595
261,7.355476796464595
262,7.355476796464595
263,7.355476796464595
264,7.355476796464595
265,7.355476796464595
266,7.355476796464595
267,7.355476796464595
268,7.355476796464595
269,7.355476796464595
270,7.355476796464595
271,7.355476796464595
272,7.355476796464595
273,7.355476796464595
274,7.355476796464595
275,7.355476796464595
276,7.355476796464595
277,7.355476796464595
278,7.355476796464595
279,7.355476796464595
280,7.355476796464595
281,7.355476796464595
282,7.355476796464595
283,7.355476796464595
284,7.355476796464595
285,7.355476796464595
286,7.355476796464595
287,7.355476796464595
288,7.355476796464595
289,7.355476796464595
290,7.355476796464595
291,7.355476796464595
292,7.355476796464595
293,7.355476796464595
294,7.355476796464595
295,7.355476796464595
296,7.355476796464595
297,7.355476796464595
298,7.355476796464595
299,7.355476796464595
300,7.355476796464595
301,7.355476796464595
302,7.355476796464595
303,7.355476796464595
304,7.355476796464595
305,7.355476796464595
306,7.355476796464595
307,7.355476796464595
308,7.355476796464595
309,7.355476796464595
310,7.355476796464595
311,7.355476796464595
312,7.355476796464595
313,7.355476796464595
314,7.355476796464595
315,7.355476796464595
316,7.355476796464595
317,7.355476796464595
318,7.355476796464595
319,7.355476796464595
320,7.355476796464595
321,7.355476796464595
322,7.355476796464595
323,7.355476796464595
324,7.355476796464595
325,7.355476796464595
326,7.355476796464595
327,7.355476796464595
328,7.355476796464595
329,7.355476796464595
330,7.355476796464595
331,7.355476796464595
332,7.355476796464595
333,7.355476796464595
334,7.355476796464595
335,7.355476796464595
336,7.355476796464595
337,7.355476796464595
338,7.355476796464595
339,7.355476796464595
340,7.355476796464595
341,7.355476796464595
342,7.355476796464595
343,7.355476796464595
344,7.355476796464595
345,7.355476796464595
346,7.355476796464595
347,7.355476796464595
348,7.355476796464595
349,7.355476796464595
350,7.355476796464595
351,7.355476796464595
352,7.355476796464595
353,7.355476796464595
354,7.355476796464595
355,7.355476796464595
356,7.355476796464595
357,7.355476796464595
358,7.355476796464595
359,7.355476796464595
360,7.355476796464595
361,7.355476796464595
362,7.355476796464595
363,7.355476796464595
364,7.355476796464595
365,7.355476796464595
366,7.355476796464595
367,7.355476796464595
368,7.355476796464595
369,7.355476796464595
370,7.355476796464595
371,7.355476796464595
372,7.355476796464595
373,7.355476796464595
374,7.355476796464595
375,7.355476796464595
376,7.355476796464595
377,7.355476796464595
378,7.355476796464595
379,7.355476796464595
380,7.355476796464595
381,7.355476796464595
382,7.355476796464595
383,7.355476796464595
384,7.355476796464595
385,7.355476796464595
386,7.355476796464595
387,7.355476796464595
388,7.355476796464595
389,7.355476796464595
390,7.355476796464595
391,7.355476796464595
392,7.355476796464595
393,7.355476796464595
394,7.355476796464595
395,7.355476796464595
396,7.355476796464595
397,7.355476796464595
398,7.355476796464595
399,7.355476796464595
400,7.355476796464595
401,7.355476796464595
402,7.355476796464595
403,7.355476796464595
404,7.355476796464595
405,7.355476796464595
406,7.355476796464595
407,7.355476796464595
408,7.355476796464595
409,7.355476796464595
410,7.355476796464595
411,7.355476796464595
412,7.355476796464595
413,7.355476796464595
414,7.355476796464595
415,7.355476796464595
416,7.355476796464595
417,7.355476796464595
418,7.355476796464595
419,7.355476796464595
420,7.355476796464595
421,7.355476796464595
422,7.355476796464595
423,7.355476796464595
424,7.355476796464595
425,7.355476796464595
426,7.355476796464595
427,7.355476796464595
428,7.355476796464595
429,7.355476796464595
430,7.355476796464595
431,7.355476796464595
432,7.355476796464595
433,7.355476796464595
434,7.355476796464595
435,7.355476796464595
436,7.355476796464595
437,7.355476796464595
438,7.355476796464595
439,7.355476796464595
440,7.355476796464595
441,7.355476796464595
442,7.355476796464595
443,7.355476796464595
444,7.355476796464595
445,7.355476796464595
446,7.355476796464595
447,7.355476796464595
448,7.355476796464595
449,7.355476796464595
450,7.355476796464595
451,7.355476796464595
